timestamp,signal,win,pnl,capital,regime_vol,regime_trend
2023-05-05 22:45:00,NO,True,0.98,374.1400000000017,Medium,Medium
2023-05-05 23:00:00,NO,True,0.98,375.1200000000017,Medium,Medium
2023-05-06 00:15:00,NO,False,-1.02,374.1000000000017,Low,Medium
2023-05-06 00:45:00,NO,True,0.98,375.08000000000175,Medium,Strong
2023-05-06 01:00:00,NO,True,0.98,376.06000000000176,Medium,Strong
2023-05-06 03:00:00,YES,False,-1.02,375.0400000000018,Medium,Medium
2023-05-06 03:15:00,YES,False,-1.02,374.0200000000018,Medium,Medium
2023-05-06 03:45:00,YES,True,0.98,375.0000000000018,Medium,Medium
2023-05-06 04:00:00,YES,False,-1.02,373.98000000000184,Medium,Medium
2023-05-06 04:15:00,YES,False,-1.02,372.96000000000186,Low,Medium
2023-05-06 04:45:00,YES,True,0.98,373.9400000000019,Low,Medium
2023-05-06 05:00:00,YES,False,-1.02,372.9200000000019,Low,Medium
2023-05-06 05:15:00,YES,False,-1.02,371.9000000000019,Low,Medium
2023-05-06 05:45:00,YES,True,0.98,372.8800000000019,Low,Medium
2023-05-06 06:00:00,YES,False,-1.02,371.86000000000195,Low,Medium
2023-05-06 06:15:00,YES,True,0.98,372.84000000000196,Low,Medium
2023-05-06 08:00:00,YES,True,0.98,373.820000000002,Low,Medium
2023-05-06 08:15:00,YES,True,0.98,374.800000000002,Low,Strong
2023-05-06 09:00:00,YES,False,-1.02,373.780000000002,Medium,Strong
2023-05-06 09:15:00,YES,True,0.98,374.76000000000204,Medium,Strong
2023-05-06 09:45:00,YES,True,0.98,375.74000000000206,Low,Strong
2023-05-06 10:00:00,YES,False,-1.02,374.7200000000021,Low,Strong
2023-05-06 10:15:00,YES,True,0.98,375.7000000000021,Low,Strong
2023-05-06 10:45:00,YES,True,0.98,376.6800000000021,Low,Strong
2023-05-06 11:00:00,YES,False,-1.02,375.6600000000021,Low,Strong
2023-05-06 11:15:00,YES,True,0.98,376.64000000000215,Low,Strong
2023-05-06 12:00:00,YES,False,-1.02,375.62000000000216,Low,Strong
2023-05-06 12:15:00,YES,False,-1.02,374.6000000000022,Low,Strong
2023-05-06 12:45:00,YES,False,-1.02,373.5800000000022,Low,Strong
2023-05-06 13:00:00,YES,False,-1.02,372.5600000000022,Low,Strong
2023-05-06 13:15:00,YES,False,-1.02,371.54000000000224,Medium,Strong
2023-05-06 13:45:00,YES,False,-1.02,370.52000000000226,Medium,Strong
2023-05-06 14:00:00,YES,False,-1.02,369.5000000000023,Medium,Strong
2023-05-06 14:15:00,YES,False,-1.02,368.4800000000023,Medium,Strong
2023-05-06 21:15:00,YES,False,-1.02,367.4600000000023,Low,Strong
2023-05-07 00:45:00,NO,True,0.98,368.4400000000023,Low,Medium
2023-05-07 01:15:00,NO,True,0.98,369.42000000000235,Medium,Medium
2023-05-07 07:00:00,NO,True,0.98,370.40000000000236,Low,Weak
2023-05-07 08:00:00,NO,True,0.98,371.3800000000024,Low,Medium
2023-05-07 10:00:00,YES,True,0.98,372.3600000000024,Low,Medium
2023-05-07 11:00:00,YES,False,-1.02,371.3400000000024,Low,Weak
2023-05-07 11:15:00,YES,True,0.98,372.32000000000244,Low,Medium
2023-05-07 12:45:00,NO,True,0.98,373.30000000000246,Low,Weak
2023-05-07 14:15:00,NO,False,-1.02,372.2800000000025,Medium,Medium
2023-05-07 14:45:00,NO,True,0.98,373.2600000000025,Medium,Medium
2023-05-07 15:00:00,NO,True,0.98,374.2400000000025,Medium,Medium
2023-05-07 18:45:00,YES,False,-1.02,373.2200000000025,Medium,Weak
2023-05-07 19:00:00,YES,True,0.98,374.20000000000255,Medium,Weak
2023-05-07 21:45:00,YES,True,0.98,375.18000000000256,Medium,Weak
2023-05-07 22:00:00,YES,True,0.98,376.1600000000026,Medium,Medium
2023-05-07 22:15:00,YES,False,-1.02,375.1400000000026,Medium,Medium
2023-05-07 22:45:00,YES,True,0.98,376.1200000000026,Medium,Medium
2023-05-07 23:00:00,YES,False,-1.02,375.10000000000264,Medium,Medium
2023-05-07 23:15:00,YES,False,-1.02,374.08000000000266,Medium,Medium
2023-05-08 05:00:00,YES,True,0.98,375.0600000000027,Medium,Strong
2023-05-08 05:15:00,YES,True,0.98,376.0400000000027,Medium,Strong
2023-05-08 06:00:00,YES,True,0.98,377.0200000000027,Medium,Strong
2023-05-08 06:45:00,YES,False,-1.02,376.00000000000273,Medium,Strong
2023-05-08 07:00:00,YES,False,-1.02,374.98000000000275,Medium,Strong
2023-05-08 07:15:00,YES,False,-1.02,373.96000000000276,Medium,Strong
2023-05-08 07:45:00,YES,False,-1.02,372.9400000000028,Medium,Strong
2023-05-08 08:00:00,YES,True,0.98,373.9200000000028,Medium,Strong
2023-05-08 08:15:00,YES,False,-1.02,372.9000000000028,Medium,Strong
2023-05-08 08:45:00,YES,True,0.98,373.88000000000284,Medium,Strong
2023-05-08 11:15:00,YES,False,-1.02,372.86000000000286,Medium,Strong
2023-05-08 12:00:00,YES,True,0.98,373.8400000000029,Medium,Strong
2023-05-08 12:15:00,YES,False,-1.02,372.8200000000029,Low,Strong
2023-05-08 12:45:00,YES,True,0.98,373.8000000000029,Low,Strong
2023-05-08 13:00:00,YES,True,0.98,374.78000000000293,Low,Strong
2023-05-08 14:00:00,YES,False,-1.02,373.76000000000295,Medium,Strong
2023-05-08 14:15:00,YES,True,0.98,374.74000000000296,Medium,Strong
2023-05-08 18:45:00,YES,False,-1.02,373.720000000003,Medium,Strong
2023-05-08 21:15:00,YES,True,0.98,374.700000000003,Medium,Strong
2023-05-09 01:45:00,NO,True,0.98,375.680000000003,Low,Medium
2023-05-09 06:00:00,YES,True,0.98,376.66000000000304,Low,Weak
2023-05-09 06:15:00,YES,True,0.98,377.64000000000306,Low,Medium
2023-05-09 07:45:00,NO,True,0.98,378.6200000000031,Low,Weak
2023-05-09 11:45:00,NO,False,-1.02,377.6000000000031,Low,Weak
2023-05-09 12:00:00,NO,False,-1.02,376.5800000000031,Low,Weak
2023-05-09 12:15:00,NO,True,0.98,377.56000000000313,Low,Medium
2023-05-09 12:45:00,NO,False,-1.02,376.54000000000315,Low,Medium
2023-05-09 13:00:00,NO,True,0.98,377.52000000000317,Low,Medium
2023-05-09 14:00:00,YES,False,-1.02,376.5000000000032,Medium,Medium
2023-05-09 14:15:00,YES,True,0.98,377.4800000000032,Medium,Medium
2023-05-09 15:00:00,YES,True,0.98,378.4600000000032,High,Medium
2023-05-09 15:15:00,YES,True,0.98,379.44000000000324,Medium,Medium
2023-05-09 15:45:00,YES,True,0.98,380.42000000000326,Medium,Medium
2023-05-09 16:00:00,YES,True,0.98,381.4000000000033,Medium,Medium
2023-05-09 16:15:00,YES,True,0.98,382.3800000000033,High,Medium
2023-05-09 16:45:00,NO,True,0.98,383.3600000000033,High,Medium
2023-05-09 19:45:00,NO,True,0.98,384.34000000000333,Medium,Weak
2023-05-10 00:15:00,NO,False,-1.02,383.32000000000335,Low,Weak
2023-05-10 00:45:00,NO,True,0.98,384.30000000000337,Low,Medium
2023-05-10 01:00:00,NO,False,-1.02,383.2800000000034,Low,Medium
2023-05-10 01:15:00,NO,True,0.98,384.2600000000034,Low,Medium
2023-05-10 02:00:00,NO,False,-1.02,383.2400000000034,Low,Strong
2023-05-10 02:15:00,NO,True,0.98,384.22000000000344,Low,Strong
2023-05-10 06:00:00,YES,False,-1.02,383.20000000000346,Low,Medium
2023-05-10 06:15:00,YES,True,0.98,384.1800000000035,Low,Medium
2023-05-10 07:00:00,YES,False,-1.02,383.1600000000035,Low,Medium
2023-05-10 07:15:00,YES,False,-1.02,382.1400000000035,Low,Medium
2023-05-10 07:45:00,YES,True,0.98,383.12000000000353,Low,Medium
2023-05-10 08:00:00,YES,False,-1.02,382.10000000000355,Low,Medium
2023-05-10 08:15:00,YES,False,-1.02,381.08000000000357,Low,Medium
2023-05-10 08:45:00,YES,False,-1.02,380.0600000000036,Low,Medium
2023-05-10 09:00:00,YES,True,0.98,381.0400000000036,Low,Medium
2023-05-10 09:15:00,YES,True,0.98,382.0200000000036,Low,Medium
2023-05-10 10:15:00,YES,True,0.98,383.00000000000364,Low,Medium
2023-05-10 11:45:00,NO,False,-1.02,381.98000000000366,Low,Medium
2023-05-10 12:00:00,NO,False,-1.02,380.9600000000037,Low,Medium
2023-05-10 12:15:00,NO,False,-1.02,379.9400000000037,Low,Medium
2023-05-10 12:45:00,NO,True,0.98,380.9200000000037,Medium,Strong
2023-05-10 13:00:00,NO,True,0.98,381.90000000000373,Medium,Strong
2023-05-10 16:45:00,NO,True,0.98,382.88000000000375,Medium,Strong
2023-05-11 00:15:00,YES,False,-1.02,381.86000000000377,Medium,Strong
2023-05-11 00:45:00,YES,True,0.98,382.8400000000038,Medium,Strong
2023-05-11 02:45:00,YES,False,-1.02,381.8200000000038,Medium,Strong
2023-05-11 03:00:00,YES,True,0.98,382.8000000000038,Medium,Strong
2023-05-11 03:15:00,YES,True,0.98,383.78000000000384,Medium,Strong
2023-05-11 03:45:00,YES,True,0.98,384.76000000000386,Low,Strong
2023-05-11 04:15:00,YES,True,0.98,385.7400000000039,Low,Strong
2023-05-11 07:45:00,YES,False,-1.02,384.7200000000039,Low,Medium
2023-05-11 08:00:00,YES,True,0.98,385.7000000000039,Low,Strong
2023-05-11 08:15:00,YES,False,-1.02,384.68000000000393,Low,Strong
2023-05-11 08:45:00,YES,False,-1.02,383.66000000000395,Low,Strong
2023-05-11 09:00:00,YES,True,0.98,384.64000000000397,Low,Strong
2023-05-11 09:15:00,YES,True,0.98,385.620000000004,Low,Strong
2023-05-11 09:45:00,YES,True,0.98,386.600000000004,Low,Strong
2023-05-11 11:45:00,YES,True,0.98,387.580000000004,Low,Strong
2023-05-11 12:00:00,NO,False,-1.02,386.56000000000404,Low,Strong
2023-05-11 12:15:00,NO,True,0.98,387.54000000000406,Low,Strong
2023-05-11 13:00:00,YES,True,0.98,388.5200000000041,Medium,Strong
2023-05-11 13:15:00,YES,True,0.98,389.5000000000041,Medium,Strong
2023-05-11 13:45:00,YES,True,0.98,390.4800000000041,Medium,Strong
2023-05-11 14:15:00,YES,False,-1.02,389.46000000000413,Medium,Strong
2023-05-11 16:00:00,YES,False,-1.02,388.44000000000415,Medium,Strong
2023-05-11 16:15:00,YES,True,0.98,389.42000000000417,Medium,Strong
2023-05-11 16:45:00,YES,False,-1.02,388.4000000000042,Medium,Strong
2023-05-11 17:00:00,YES,False,-1.02,387.3800000000042,Medium,Strong
2023-05-11 17:15:00,YES,False,-1.02,386.3600000000042,Medium,Strong
2023-05-11 17:45:00,YES,False,-1.02,385.34000000000424,Medium,Strong
2023-05-11 18:00:00,YES,False,-1.02,384.32000000000426,Medium,Strong
2023-05-11 18:15:00,YES,True,0.98,385.3000000000043,Medium,Strong
2023-05-11 18:45:00,YES,True,0.98,386.2800000000043,Medium,Strong
2023-05-11 19:15:00,YES,False,-1.02,385.2600000000043,Medium,Strong
2023-05-11 19:45:00,YES,True,0.98,386.24000000000433,Medium,Strong
2023-05-11 20:00:00,YES,True,0.98,387.22000000000435,Medium,Strong
2023-05-11 20:15:00,YES,True,0.98,388.20000000000437,Medium,Strong
2023-05-11 22:45:00,YES,False,-1.02,387.1800000000044,Medium,Strong
2023-05-11 23:00:00,YES,True,0.98,388.1600000000044,Medium,Strong
2023-05-12 01:15:00,YES,True,0.98,389.1400000000044,Medium,Strong
2023-05-12 01:45:00,YES,False,-1.02,388.12000000000444,Medium,Strong
2023-05-12 02:00:00,YES,False,-1.02,387.10000000000446,Medium,Strong
2023-05-12 02:15:00,YES,False,-1.02,386.0800000000045,Medium,Strong
2023-05-12 02:45:00,YES,False,-1.02,385.0600000000045,Medium,Strong
2023-05-12 03:00:00,YES,True,0.98,386.0400000000045,Medium,Strong
2023-05-12 03:15:00,YES,False,-1.02,385.02000000000453,Medium,Strong
2023-05-12 03:45:00,YES,True,0.98,386.00000000000455,Medium,Strong
2023-05-12 04:00:00,YES,True,0.98,386.98000000000457,Medium,Strong
2023-05-12 04:15:00,YES,False,-1.02,385.9600000000046,Medium,Strong
2023-05-12 04:45:00,YES,False,-1.02,384.9400000000046,Medium,Strong
2023-05-12 05:00:00,YES,False,-1.02,383.9200000000046,Medium,Strong
2023-05-12 05:15:00,YES,False,-1.02,382.90000000000464,Medium,Strong
2023-05-12 05:45:00,YES,False,-1.02,381.88000000000466,Medium,Strong
2023-05-12 06:00:00,YES,True,0.98,382.8600000000047,Medium,Strong
2023-05-12 06:15:00,YES,True,0.98,383.8400000000047,Medium,Strong
2023-05-12 06:45:00,YES,False,-1.02,382.8200000000047,Medium,Strong
2023-05-12 07:00:00,YES,True,0.98,383.80000000000473,Medium,Strong
2023-05-12 07:15:00,YES,False,-1.02,382.78000000000475,Medium,Strong
2023-05-12 07:45:00,YES,True,0.98,383.76000000000477,Medium,Strong
2023-05-12 08:00:00,YES,False,-1.02,382.7400000000048,Medium,Strong
2023-05-12 08:15:00,YES,True,0.98,383.7200000000048,Medium,Strong
2023-05-12 08:45:00,YES,True,0.98,384.7000000000048,Medium,Strong
2023-05-12 09:00:00,YES,True,0.98,385.68000000000484,Medium,Strong
2023-05-12 09:15:00,YES,True,0.98,386.66000000000486,Low,Strong
2023-05-12 10:45:00,YES,True,0.98,387.6400000000049,Low,Strong
2023-05-12 14:00:00,NO,True,0.98,388.6200000000049,Low,Medium
2023-05-12 14:45:00,YES,True,0.98,389.6000000000049,Medium,Medium
2023-05-12 15:00:00,YES,False,-1.02,388.58000000000493,Medium,Medium
2023-05-12 15:15:00,YES,False,-1.02,387.56000000000495,Medium,Medium
2023-05-12 15:45:00,YES,False,-1.02,386.54000000000497,Medium,Medium
2023-05-12 16:00:00,YES,True,0.98,387.520000000005,Medium,Medium
2023-05-12 16:45:00,YES,True,0.98,388.500000000005,Medium,Medium
2023-05-12 17:45:00,YES,True,0.98,389.480000000005,Low,Weak
2023-05-12 19:00:00,YES,False,-1.02,388.46000000000504,Low,Weak
2023-05-12 19:15:00,YES,True,0.98,389.44000000000506,Medium,Medium
2023-05-12 21:00:00,NO,False,-1.02,388.4200000000051,High,Medium
2023-05-12 21:15:00,NO,True,0.98,389.4000000000051,High,Medium
2023-05-12 21:45:00,NO,False,-1.02,388.3800000000051,High,Medium
2023-05-12 22:00:00,NO,True,0.98,389.36000000000513,High,Medium
2023-05-12 22:15:00,NO,True,0.98,390.34000000000515,High,Medium
2023-05-12 22:45:00,NO,False,-1.02,389.32000000000517,High,Medium
2023-05-12 23:00:00,NO,False,-1.02,388.3000000000052,High,Medium
2023-05-12 23:15:00,NO,False,-1.02,387.2800000000052,High,Medium
2023-05-12 23:45:00,NO,True,0.98,388.2600000000052,Medium,Medium
2023-05-13 00:00:00,NO,True,0.98,389.24000000000524,Medium,Medium
2023-05-13 00:45:00,NO,False,-1.02,388.22000000000526,Low,Medium
2023-05-13 01:00:00,NO,False,-1.02,387.2000000000053,Low,Medium
2023-05-13 01:15:00,NO,True,0.98,388.1800000000053,Low,Medium
2023-05-13 01:45:00,NO,True,0.98,389.1600000000053,Low,Strong
2023-05-13 02:00:00,NO,False,-1.02,388.14000000000533,Low,Strong
2023-05-13 02:15:00,NO,False,-1.02,387.12000000000535,Low,Strong
2023-05-13 04:00:00,NO,True,0.98,388.10000000000537,Low,Strong
2023-05-13 04:15:00,NO,True,0.98,389.0800000000054,Low,Strong
2023-05-13 08:00:00,NO,True,0.98,390.0600000000054,Low,Weak
2023-05-13 09:45:00,NO,True,0.98,391.0400000000054,Low,Medium
2023-05-13 10:45:00,NO,False,-1.02,390.02000000000544,Low,Medium
2023-05-13 11:00:00,NO,True,0.98,391.00000000000546,Low,Medium
2023-05-13 11:15:00,NO,True,0.98,391.9800000000055,Low,Medium
2023-05-13 13:00:00,NO,True,0.98,392.9600000000055,Low,Medium
2023-05-13 19:00:00,NO,False,-1.02,391.9400000000055,Medium,Medium
2023-05-13 19:15:00,NO,True,0.98,392.92000000000553,Medium,Medium
2023-05-13 20:45:00,NO,True,0.98,393.90000000000555,Medium,Strong
2023-05-13 21:00:00,NO,False,-1.02,392.88000000000557,Medium,Strong
2023-05-13 21:15:00,NO,True,0.98,393.8600000000056,Medium,Strong
2023-05-13 23:00:00,NO,True,0.98,394.8400000000056,Medium,Strong
2023-05-13 23:45:00,YES,False,-1.02,393.8200000000056,Medium,Strong
2023-05-14 00:00:00,YES,True,0.98,394.80000000000564,Medium,Strong
2023-05-14 00:15:00,YES,False,-1.02,393.78000000000566,Medium,Strong
2023-05-14 00:45:00,YES,False,-1.02,392.7600000000057,Medium,Strong
2023-05-14 03:45:00,NO,True,0.98,393.7400000000057,Medium,Medium
2023-05-14 06:15:00,NO,True,0.98,394.7200000000057,Low,Weak
2023-05-14 12:00:00,YES,False,-1.02,393.70000000000573,Low,Weak
2023-05-14 12:15:00,YES,True,0.98,394.68000000000575,Low,Weak
2023-05-14 12:45:00,NO,True,0.98,395.66000000000577,Low,Weak
2023-05-14 13:45:00,NO,True,0.98,396.6400000000058,Low,Weak
2023-05-14 14:00:00,NO,True,0.98,397.6200000000058,Medium,Weak
2023-05-14 14:45:00,NO,False,-1.02,396.6000000000058,Medium,Medium
2023-05-14 15:00:00,NO,True,0.98,397.58000000000584,Medium,Medium
2023-05-14 15:15:00,NO,False,-1.02,396.56000000000586,Medium,Medium
2023-05-14 19:15:00,YES,True,0.98,397.5400000000059,Medium,Medium
2023-05-14 23:00:00,YES,True,0.98,398.5200000000059,Medium,Weak
2023-05-15 00:15:00,YES,False,-1.02,397.5000000000059,Medium,Medium
2023-05-15 00:45:00,YES,True,0.98,398.48000000000593,Medium,Medium
2023-05-15 01:00:00,YES,True,0.98,399.46000000000595,Medium,Medium
2023-05-15 01:15:00,NO,False,-1.02,398.44000000000597,Medium,Medium
2023-05-15 01:45:00,NO,True,0.98,399.420000000006,High,Medium
2023-05-15 04:45:00,NO,True,0.98,400.400000000006,Medium,Strong
2023-05-15 05:00:00,NO,True,0.98,401.380000000006,Medium,Strong
2023-05-15 05:15:00,NO,False,-1.02,400.36000000000604,Medium,Strong
2023-05-15 05:45:00,NO,False,-1.02,399.34000000000606,Medium,Strong
2023-05-15 06:00:00,NO,False,-1.02,398.3200000000061,Medium,Strong
2023-05-15 06:15:00,NO,True,0.98,399.3000000000061,Medium,Strong
2023-05-15 06:45:00,NO,False,-1.02,398.2800000000061,Medium,Strong
2023-05-15 07:00:00,NO,True,0.98,399.26000000000613,Medium,Strong
2023-05-15 07:45:00,NO,True,0.98,400.24000000000615,Medium,Strong
2023-05-15 08:00:00,NO,False,-1.02,399.22000000000617,Medium,Strong
2023-05-15 08:15:00,NO,False,-1.02,398.2000000000062,Medium,Strong
2023-05-15 08:45:00,NO,True,0.98,399.1800000000062,Medium,Strong
2023-05-15 09:00:00,NO,True,0.98,400.1600000000062,Medium,Strong
2023-05-15 09:15:00,NO,True,0.98,401.14000000000624,Medium,Strong
2023-05-15 09:45:00,NO,True,0.98,402.12000000000626,Low,Strong
2023-05-15 10:45:00,NO,False,-1.02,401.1000000000063,Low,Strong
2023-05-15 11:00:00,NO,True,0.98,402.0800000000063,Low,Strong
2023-05-15 11:15:00,NO,True,0.98,403.0600000000063,Low,Strong
2023-05-15 14:00:00,YES,True,0.98,404.04000000000633,Medium,Strong
2023-05-15 14:15:00,YES,True,0.98,405.02000000000635,Medium,Medium
2023-05-15 15:00:00,NO,False,-1.02,404.00000000000637,Medium,Medium
2023-05-15 15:15:00,NO,True,0.98,404.9800000000064,Medium,Strong
2023-05-15 16:00:00,NO,False,-1.02,403.9600000000064,Medium,Strong
2023-05-15 16:15:00,NO,True,0.98,404.9400000000064,Medium,Strong
2023-05-15 21:00:00,YES,True,0.98,405.92000000000644,Low,Medium
2023-05-15 22:00:00,YES,True,0.98,406.90000000000646,Low,Medium
2023-05-15 22:45:00,YES,True,0.98,407.8800000000065,Low,Medium
2023-05-15 23:00:00,YES,False,-1.02,406.8600000000065,Low,Medium
2023-05-15 23:15:00,YES,False,-1.02,405.8400000000065,Low,Medium
2023-05-15 23:45:00,YES,True,0.98,406.82000000000653,Low,Medium
2023-05-16 00:00:00,YES,True,0.98,407.80000000000655,Low,Medium
2023-05-16 00:45:00,YES,False,-1.02,406.78000000000657,Medium,Strong
2023-05-16 01:00:00,YES,False,-1.02,405.7600000000066,Medium,Strong
2023-05-16 01:15:00,YES,True,0.98,406.7400000000066,Medium,Strong
2023-05-16 02:00:00,YES,False,-1.02,405.7200000000066,Medium,Strong
2023-05-16 02:15:00,YES,False,-1.02,404.70000000000664,Medium,Strong
2023-05-16 05:45:00,YES,False,-1.02,403.68000000000666,Low,Strong
2023-05-16 06:00:00,YES,True,0.98,404.6600000000067,Low,Strong
2023-05-16 06:15:00,YES,False,-1.02,403.6400000000067,Low,Strong
2023-05-16 07:15:00,NO,False,-1.02,402.6200000000067,Low,Strong
2023-05-16 07:45:00,NO,True,0.98,403.60000000000673,Low,Strong
2023-05-16 08:00:00,NO,True,0.98,404.58000000000675,Medium,Strong
2023-05-16 08:15:00,NO,True,0.98,405.56000000000677,Medium,Medium
2023-05-16 09:45:00,YES,True,0.98,406.5400000000068,Medium,Medium
2023-05-16 10:15:00,YES,True,0.98,407.5200000000068,Medium,Medium
2023-05-16 10:45:00,YES,True,0.98,408.5000000000068,Medium,Strong
2023-05-16 11:15:00,YES,True,0.98,409.48000000000684,Medium,Medium
2023-05-16 12:15:00,YES,True,0.98,410.46000000000686,Medium,Medium
2023-05-16 13:45:00,YES,False,-1.02,409.4400000000069,Medium,Medium
2023-05-16 14:00:00,YES,True,0.98,410.4200000000069,Medium,Medium
2023-05-16 14:15:00,YES,False,-1.02,409.4000000000069,Medium,Strong
2023-05-16 14:45:00,YES,True,0.98,410.38000000000693,Medium,Strong
2023-05-16 19:45:00,YES,True,0.98,411.36000000000695,Medium,Medium
2023-05-16 20:00:00,YES,True,0.98,412.34000000000697,Medium,Medium
2023-05-16 20:45:00,YES,True,0.98,413.320000000007,Low,Medium
2023-05-17 00:45:00,NO,True,0.98,414.300000000007,Low,Medium
2023-05-17 01:15:00,NO,False,-1.02,413.280000000007,Low,Weak
2023-05-17 01:45:00,NO,False,-1.02,412.26000000000704,Low,Medium
2023-05-17 02:00:00,NO,True,0.98,413.24000000000706,Low,Medium
2023-05-17 05:45:00,YES,False,-1.02,412.2200000000071,Low,Weak
2023-05-17 06:00:00,YES,False,-1.02,411.2000000000071,Low,Weak
2023-05-17 06:15:00,YES,True,0.98,412.1800000000071,Low,Medium
2023-05-17 06:45:00,YES,True,0.98,413.16000000000713,Low,Medium
2023-05-17 07:45:00,YES,False,-1.02,412.14000000000715,Low,Medium
2023-05-17 08:00:00,YES,False,-1.02,411.12000000000717,Low,Medium
2023-05-17 08:15:00,YES,True,0.98,412.1000000000072,Low,Strong
2023-05-17 08:45:00,YES,True,0.98,413.0800000000072,Low,Strong
2023-05-17 09:00:00,YES,True,0.98,414.0600000000072,Medium,Strong
2023-05-17 09:15:00,YES,True,0.98,415.04000000000724,Medium,Strong
2023-05-17 09:45:00,YES,False,-1.02,414.02000000000726,Low,Strong
2023-05-17 10:00:00,YES,True,0.98,415.0000000000073,Low,Strong
2023-05-17 10:45:00,YES,False,-1.02,413.9800000000073,Low,Strong
2023-05-17 11:00:00,YES,False,-1.02,412.9600000000073,Low,Strong
2023-05-17 11:15:00,YES,False,-1.02,411.94000000000733,Low,Strong
2023-05-17 11:45:00,YES,True,0.98,412.92000000000735,Medium,Strong
2023-05-17 12:00:00,YES,False,-1.02,411.90000000000737,Medium,Strong
2023-05-17 12:15:00,YES,False,-1.02,410.8800000000074,Medium,Strong
2023-05-17 12:45:00,YES,True,0.98,411.8600000000074,Medium,Strong
2023-05-17 16:45:00,NO,False,-1.02,410.8400000000074,High,Medium
2023-05-17 17:00:00,NO,True,0.98,411.82000000000744,High,Medium
2023-05-17 17:15:00,NO,False,-1.02,410.80000000000746,High,Medium
2023-05-17 17:45:00,NO,False,-1.02,409.7800000000075,High,Medium
2023-05-17 22:45:00,NO,False,-1.02,408.7600000000075,Medium,Strong
2023-05-17 23:00:00,NO,False,-1.02,407.7400000000075,Medium,Strong
2023-05-17 23:15:00,NO,True,0.98,408.72000000000753,Medium,Strong
2023-05-17 23:45:00,NO,True,0.98,409.70000000000755,Medium,Strong
2023-05-18 00:00:00,NO,False,-1.02,408.68000000000757,Medium,Strong
2023-05-18 00:15:00,NO,True,0.98,409.6600000000076,Medium,Strong
2023-05-18 00:45:00,NO,False,-1.02,408.6400000000076,Low,Strong
2023-05-18 01:00:00,NO,True,0.98,409.6200000000076,Low,Strong
2023-05-18 01:15:00,NO,True,0.98,410.60000000000764,Low,Strong
2023-05-18 05:15:00,YES,True,0.98,411.58000000000766,Low,Medium
2023-05-18 05:45:00,YES,False,-1.02,410.5600000000077,Low,Medium
2023-05-18 06:00:00,YES,False,-1.02,409.5400000000077,Low,Medium
2023-05-18 06:15:00,YES,True,0.98,410.5200000000077,Low,Medium
2023-05-18 06:45:00,YES,False,-1.02,409.50000000000773,Low,Medium
2023-05-18 07:00:00,YES,True,0.98,410.48000000000775,Low,Strong
2023-05-18 07:45:00,NO,True,0.98,411.46000000000777,Medium,Strong
2023-05-18 08:15:00,NO,False,-1.02,410.4400000000078,Medium,Strong
2023-05-18 08:45:00,NO,True,0.98,411.4200000000078,Medium,Strong
2023-05-18 09:00:00,NO,True,0.98,412.4000000000078,Medium,Strong
2023-05-18 09:45:00,NO,True,0.98,413.38000000000784,Low,Strong
2023-05-18 10:00:00,NO,True,0.98,414.36000000000786,Low,Strong
2023-05-18 11:45:00,NO,False,-1.02,413.3400000000079,Low,Strong
2023-05-18 12:00:00,NO,True,0.98,414.3200000000079,Low,Strong
2023-05-18 12:45:00,YES,False,-1.02,413.3000000000079,Medium,Strong
2023-05-18 13:00:00,YES,False,-1.02,412.28000000000793,Medium,Strong
2023-05-18 13:15:00,YES,True,0.98,413.26000000000795,Medium,Medium
2023-05-18 13:45:00,YES,False,-1.02,412.24000000000797,Medium,Medium
2023-05-18 14:00:00,YES,True,0.98,413.220000000008,Medium,Medium
2023-05-18 15:00:00,YES,False,-1.02,412.200000000008,High,Medium
2023-05-18 15:15:00,YES,True,0.98,413.180000000008,High,Medium
2023-05-18 15:45:00,YES,False,-1.02,412.16000000000804,High,Medium
2023-05-18 16:00:00,YES,False,-1.02,411.14000000000806,High,Medium
2023-05-18 16:15:00,YES,True,0.98,412.1200000000081,High,Medium
2023-05-18 16:45:00,YES,False,-1.02,411.1000000000081,High,Medium
2023-05-18 17:00:00,YES,False,-1.02,410.0800000000081,High,Medium
2023-05-18 17:15:00,YES,False,-1.02,409.06000000000813,High,Medium
2023-05-19 07:00:00,NO,True,0.98,410.04000000000815,Low,Weak
2023-05-19 10:45:00,YES,False,-1.02,409.02000000000817,Low,Weak
2023-05-19 11:00:00,YES,True,0.98,410.0000000000082,Low,Weak
2023-05-19 12:00:00,NO,True,0.98,410.9800000000082,Low,Weak
2023-05-19 12:15:00,NO,False,-1.02,409.9600000000082,Low,Weak
2023-05-19 13:15:00,NO,True,0.98,410.94000000000824,Low,Medium
2023-05-19 14:00:00,YES,True,0.98,411.92000000000826,Medium,Medium
2023-05-19 14:15:00,YES,False,-1.02,410.9000000000083,Medium,Medium
2023-05-19 19:15:00,YES,True,0.98,411.8800000000083,Medium,Weak
2023-05-20 08:15:00,NO,True,0.98,412.8600000000083,Low,Weak
2023-05-20 08:45:00,NO,True,0.98,413.84000000000833,Low,Weak
2023-05-20 09:00:00,NO,True,0.98,414.82000000000835,Low,Weak
2023-05-20 09:15:00,NO,True,0.98,415.80000000000837,Low,Medium
2023-05-20 10:15:00,NO,True,0.98,416.7800000000084,Low,Medium
