# Precision Temporal Analysis Matrix
# Baseline WR: 54.88%
hour,day_name,quarter,trades,wins,losses,win_rate,total_pnl,avg_pnl,sharpe,best_trade,worst_trade,profit_factor
15,Saturday,Q2,61,30,31,49.18032786885246,-2.220000000000001,-0.036393442622950835,-0.6896657273212623,0.98,-1.02,0.9297912713472487
1,Sunday,Q3,57,28,29,49.122807017543856,-2.140000000000001,-0.037543859649122824,-0.7110641463368035,0.98,-1.02,0.9276538201487492
18,Monday,Q4,57,28,29,49.122807017543856,-2.140000000000001,-0.037543859649122824,-0.7110641463368035,0.98,-1.02,0.9276538201487492
4,Tuesday,Q3,55,27,28,49.09090909090909,-2.100000000000001,-0.0381818181818182,-0.7229202143830513,0.98,-1.02,0.9264705882352942
2,Wednesday,Q4,55,27,28,49.09090909090909,-2.100000000000001,-0.0381818181818182,-0.7229202143830512,0.98,-1.02,0.9264705882352942
21,Sunday,Q4,55,27,28,49.09090909090909,-2.100000000000001,-0.0381818181818182,-0.7229202143830514,0.98,-1.02,0.9264705882352942
0,Thursday,Q4,55,27,28,49.09090909090909,-2.100000000000001,-0.0381818181818182,-0.7229202143830513,0.98,-1.02,0.9264705882352942
7,Saturday,Q1,51,25,26,49.01960784313725,-2.020000000000001,-0.03960784313725492,-0.7493954325513393,0.98,-1.02,0.9238310708898945
15,Wednesday,Q4,51,25,26,49.01960784313725,-2.020000000000001,-0.03960784313725492,-0.7493954325513392,0.98,-1.02,0.9238310708898945
3,Monday,Q1,47,23,24,48.93617021276596,-1.9400000000000008,-0.04127659574468087,-0.7803305582519786,0.98,-1.02,0.9207516339869282
18,Tuesday,Q2,45,22,23,48.888888888888886,-1.9000000000000008,-0.04222222222222224,-0.797838262882777,0.98,-1.02,0.9190110826939474
7,Wednesday,Q4,80,39,41,48.75,-3.6000000000000014,-0.04500000000000002,-0.8546007263634515,0.98,-1.02,0.9139167862266853
14,Thursday,Q2,80,39,41,48.75,-3.6000000000000014,-0.04500000000000002,-0.8546007263634511,0.98,-1.02,0.9139167862266853
0,Saturday,Q4,37,18,19,48.64864864864865,-1.7400000000000007,-0.047027027027027046,-0.886549563207134,0.98,-1.02,0.9102167182662539
2,Friday,Q3,68,33,35,48.529411764705884,-3.360000000000001,-0.04941176470588237,-0.9374490360479157,0.98,-1.02,0.9058823529411761
13,Sunday,Q2,66,32,34,48.484848484848484,-3.320000000000001,-0.05030303030303032,-0.9541678585877089,0.98,-1.02,0.9042675893886964
11,Saturday,Q1,66,32,34,48.484848484848484,-3.320000000000001,-0.05030303030303032,-0.9541678585877089,0.98,-1.02,0.9042675893886964
11,Sunday,Q1,64,31,33,48.4375,-3.280000000000001,-0.05125000000000002,-0.9719249952959017,0.98,-1.02,0.9025549613784908
9,Sunday,Q3,64,31,33,48.4375,-3.280000000000001,-0.05125000000000002,-0.9719249952959018,0.98,-1.02,0.9025549613784908
2,Thursday,Q1,58,28,30,48.275862068965516,-3.160000000000001,-0.05448275862068967,-1.032493454696033,0.98,-1.02,0.896732026143791
7,Tuesday,Q4,87,42,45,48.275862068965516,-4.740000000000002,-0.05448275862068968,-1.0355080405410568,0.98,-1.02,0.8967320261437906
8,Tuesday,Q3,87,42,45,48.275862068965516,-4.740000000000002,-0.05448275862068968,-1.0355080405410566,0.98,-1.02,0.8967320261437906
22,Sunday,Q2,58,28,30,48.275862068965516,-3.160000000000001,-0.05448275862068967,-1.032493454696033,0.98,-1.02,0.896732026143791
12,Saturday,Q2,56,27,29,48.214285714285715,-3.120000000000001,-0.05571428571428573,-1.0555467691853369,0.98,-1.02,0.8945233265720082
6,Tuesday,Q1,79,38,41,48.10126582278481,-4.580000000000002,-0.05797468354430382,-1.1013667056296077,0.98,-1.02,0.8904830224772832
6,Friday,Q2,79,38,41,48.10126582278481,-4.580000000000002,-0.05797468354430382,-1.1013667056296077,0.98,-1.02,0.8904830224772832
18,Friday,Q2,52,25,27,48.07692307692308,-3.040000000000001,-0.05846153846153848,-1.1069335482954163,0.98,-1.02,0.8896151053013799
9,Friday,Q3,77,37,40,48.05194805194805,-4.540000000000001,-0.05896103896103897,-1.1199609113546967,0.98,-1.02,0.888725490196078
16,Thursday,Q3,48,23,25,47.91666666666667,-2.960000000000001,-0.06166666666666668,-1.1668164293110317,0.98,-1.02,0.8839215686274511
20,Saturday,Q3,48,23,25,47.91666666666667,-2.960000000000001,-0.06166666666666668,-1.1668164293110317,0.98,-1.02,0.8839215686274511
0,Friday,Q3,46,22,24,47.82608695652174,-2.920000000000001,-0.06347826086956523,-1.2006313186157966,0.98,-1.02,0.8807189542483661
17,Wednesday,Q4,46,22,24,47.82608695652174,-2.920000000000001,-0.06347826086956523,-1.2006313186157966,0.98,-1.02,0.8807189542483661
14,Wednesday,Q1,92,44,48,47.82608695652174,-5.840000000000002,-0.06347826086956523,-1.2072830665724898,0.98,-1.02,0.8807189542483659
23,Sunday,Q3,44,21,23,47.72727272727273,-2.880000000000001,-0.06545454545454547,-1.2374944176251077,0.98,-1.02,0.8772378516624043
0,Wednesday,Q2,44,21,23,47.72727272727273,-2.880000000000001,-0.06545454545454547,-1.2374944176251075,0.98,-1.02,0.8772378516624043
2,Friday,Q1,65,31,34,47.69230769230769,-4.300000000000001,-0.06615384615384616,-1.2554455896881185,0.98,-1.02,0.8760092272202998
17,Tuesday,Q3,42,20,22,47.61904761904761,-2.8400000000000007,-0.06761904761904763,-1.2778377722912924,0.98,-1.02,0.8734402852049913
12,Thursday,Q4,84,40,44,47.61904761904761,-5.6800000000000015,-0.06761904761904763,-1.2856058546148248,0.98,-1.02,0.873440285204991
3,Wednesday,Q3,63,30,33,47.61904761904761,-4.260000000000002,-0.06761904761904765,-1.28302171963094,0.98,-1.02,0.8734402852049911
14,Saturday,Q2,63,30,33,47.61904761904761,-4.260000000000002,-0.06761904761904765,-1.2830217196309397,0.98,-1.02,0.8734402852049911
5,Friday,Q2,63,30,33,47.61904761904761,-4.260000000000002,-0.06761904761904765,-1.2830217196309397,0.98,-1.02,0.8734402852049911
12,Tuesday,Q2,82,39,43,47.5609756097561,-5.6400000000000015,-0.06878048780487807,-1.3075689300485827,0.98,-1.02,0.8714090287277695
10,Thursday,Q3,80,38,42,47.5,-5.600000000000001,-0.07000000000000002,-1.3306277373625568,0.98,-1.02,0.8692810457516335
19,Sunday,Q3,40,19,21,47.5,-2.8000000000000007,-0.07000000000000002,-1.3221792218670068,0.98,-1.02,0.8692810457516341
14,Wednesday,Q3,78,37,41,47.43589743589743,-5.560000000000001,-0.0712820512820513,-1.35486648226338,0.98,-1.02,0.867049258727881
18,Thursday,Q1,57,27,30,47.368421052631575,-4.140000000000001,-0.07263157894736844,-1.3773073145077286,0.98,-1.02,0.8647058823529412
17,Friday,Q3,38,18,20,47.368421052631575,-2.7600000000000007,-0.07263157894736844,-1.371144834762082,0.98,-1.02,0.8647058823529412
6,Friday,Q3,76,36,40,47.368421052631575,-5.520000000000001,-0.07263157894736844,-1.3803782376390066,0.98,-1.02,0.8647058823529409
9,Monday,Q2,57,27,30,47.368421052631575,-4.140000000000001,-0.07263157894736844,-1.377307314507729,0.98,-1.02,0.8647058823529412
16,Tuesday,Q3,38,18,20,47.368421052631575,-2.7600000000000007,-0.07263157894736844,-1.371144834762082,0.98,-1.02,0.8647058823529412
20,Wednesday,Q2,55,26,29,47.27272727272727,-4.100000000000001,-0.07454545454545457,-1.4132863210344373,0.98,-1.02,0.8613928329952671
18,Tuesday,Q4,53,25,28,47.16981132075472,-4.0600000000000005,-0.07660377358490567,-1.451968475150266,0.98,-1.02,0.857843137254902
3,Tuesday,Q4,53,25,28,47.16981132075472,-4.0600000000000005,-0.07660377358490567,-1.451968475150266,0.98,-1.02,0.857843137254902
21,Tuesday,Q3,53,25,28,47.16981132075472,-4.0600000000000005,-0.07660377358490567,-1.4519684751502657,0.98,-1.02,0.857843137254902
19,Saturday,Q4,53,25,28,47.16981132075472,-4.0600000000000005,-0.07660377358490567,-1.451968475150266,0.98,-1.02,0.857843137254902
15,Thursday,Q2,70,33,37,47.14285714285714,-5.400000000000001,-0.07714285714285717,-1.4656419593837897,0.98,-1.02,0.85691573926868
16,Sunday,Q2,34,16,18,47.05882352941176,-2.6800000000000006,-0.07882352941176472,-1.4861837148595478,0.98,-1.02,0.8540305010893247
6,Sunday,Q2,49,23,26,46.93877551020408,-3.980000000000001,-0.08122448979591838,-1.5387621506864635,0.98,-1.02,0.849924585218703
15,Monday,Q3,49,23,26,46.93877551020408,-3.980000000000001,-0.08122448979591838,-1.5387621506864635,0.98,-1.02,0.849924585218703
14,Monday,Q2,64,30,34,46.875,-5.280000000000001,-0.08250000000000002,-1.5668613249948784,0.98,-1.02,0.847750865051903
22,Tuesday,Q3,47,22,25,46.808510638297875,-3.940000000000001,-0.08382978723404257,-1.587673882099035,0.98,-1.02,0.8454901960784315
19,Saturday,Q2,47,22,25,46.808510638297875,-3.940000000000001,-0.08382978723404257,-1.587673882099035,0.98,-1.02,0.8454901960784315
10,Sunday,Q3,62,29,33,46.774193548387096,-5.240000000000001,-0.08451612903225808,-1.6049474881799979,0.98,-1.02,0.8443256090314913
10,Thursday,Q2,77,36,41,46.75324675324675,-6.540000000000001,-0.08493506493506495,-1.6155203749018938,0.98,-1.02,0.8436154949784789
4,Tuesday,Q4,60,28,32,46.666666666666664,-5.200000000000001,-0.08666666666666668,-1.6455692223289156,0.98,-1.02,0.8406862745098039
6,Thursday,Q3,73,34,39,46.57534246575342,-6.460000000000001,-0.08849315068493152,-1.682991841472067,0.98,-1.02,0.837606837606837
7,Monday,Q3,73,34,39,46.57534246575342,-6.460000000000001,-0.08849315068493152,-1.6829918414720675,0.98,-1.02,0.837606837606837
18,Monday,Q2,43,20,23,46.51162790697674,-3.8600000000000008,-0.08976744186046513,-1.6990855358811832,0.98,-1.02,0.8354646206308612
19,Thursday,Q2,56,26,30,46.42857142857143,-5.120000000000001,-0.09142857142857144,-1.7355072307499466,0.98,-1.02,0.8326797385620915
14,Sunday,Q3,54,25,29,46.2962962962963,-5.080000000000001,-0.09407407407407409,-1.7854685323323163,0.98,-1.02,0.8282623394185261
13,Wednesday,Q1,78,36,42,46.15384615384615,-7.560000000000001,-0.09692307692307695,-1.8452720249745964,0.98,-1.02,0.8235294117647055
15,Friday,Q3,65,30,35,46.15384615384615,-6.300000000000001,-0.09692307692307693,-1.8428740096340321,0.98,-1.02,0.8235294117647057
7,Sunday,Q2,63,29,34,46.03174603174603,-6.260000000000002,-0.09936507936507939,-1.8891997625822567,0.98,-1.02,0.8194925028835063
13,Sunday,Q1,61,28,33,45.90163934426229,-6.220000000000001,-0.10196721311475411,-1.938570248746509,0.98,-1.02,0.8152109328579916
23,Wednesday,Q1,61,28,33,45.90163934426229,-6.220000000000001,-0.10196721311475411,-1.938570248746509,0.98,-1.02,0.8152109328579916
13,Tuesday,Q4,72,33,39,45.83333333333333,-7.440000000000001,-0.10333333333333335,-1.9672657220453016,0.98,-1.02,0.8129713423831065
15,Thursday,Q1,72,33,39,45.83333333333333,-7.440000000000001,-0.10333333333333335,-1.9672657220453016,0.98,-1.02,0.8129713423831065
11,Monday,Q1,59,27,32,45.76271186440678,-6.1800000000000015,-0.10474576271186443,-1.991296962944696,0.98,-1.02,0.8106617647058824
7,Friday,Q3,90,41,49,45.55555555555556,-9.8,-0.1088888888888889,-2.076951200019604,0.98,-1.02,0.803921568627451
17,Thursday,Q3,55,25,30,45.45454545454545,-6.100000000000001,-0.11090909090909093,-2.1082940108921324,0.98,-1.02,0.8006535947712419
19,Tuesday,Q3,55,25,30,45.45454545454545,-6.100000000000001,-0.11090909090909093,-2.108294010892133,0.98,-1.02,0.8006535947712419
21,Thursday,Q4,42,19,23,45.23809523809524,-4.840000000000001,-0.11523809523809525,-2.1851857658351284,0.98,-1.02,0.7936913895993182
12,Wednesday,Q1,84,38,46,45.23809523809524,-9.680000000000001,-0.11523809523809525,-2.198469692237445,0.98,-1.02,0.7936913895993173
20,Monday,Q3,62,28,34,45.16129032258064,-7.240000000000001,-0.11677419354838711,-2.223338566038823,0.98,-1.02,0.7912341407151094
7,Monday,Q2,71,32,39,45.07042253521127,-8.420000000000002,-0.11859154929577467,-2.2606903529020927,0.98,-1.02,0.7883358471593761
16,Wednesday,Q3,40,18,22,45.0,-4.800000000000001,-0.12000000000000002,-2.27516233187077,0.98,-1.02,0.7860962566844921
9,Tuesday,Q3,76,34,42,44.73684210526316,-9.520000000000001,-0.12526315789473685,-2.3906341374094375,0.98,-1.02,0.7777777777777776
11,Sunday,Q2,76,34,42,44.73684210526316,-9.520000000000001,-0.12526315789473685,-2.390634137409438,0.98,-1.02,0.7777777777777776
19,Monday,Q2,47,21,26,44.680851063829785,-5.940000000000001,-0.1263829787234043,-2.402351475459758,0.98,-1.02,0.7760180995475114
5,Thursday,Q3,74,33,41,44.5945945945946,-9.48,-0.1281081081081081,-2.445239742678212,0.98,-1.02,0.7733142037302725
4,Friday,Q3,63,28,35,44.44444444444444,-8.260000000000002,-0.13111111111111112,-2.5003972700226074,0.98,-1.02,0.768627450980392
22,Sunday,Q4,54,24,30,44.44444444444444,-7.080000000000001,-0.13111111111111112,-2.4970342593950514,0.98,-1.02,0.7686274509803922
9,Wednesday,Q4,88,39,49,44.31818181818182,-11.760000000000002,-0.13363636363636366,-2.555122374691739,0.98,-1.02,0.7647058823529408
16,Thursday,Q2,50,22,28,44.0,-7.000000000000001,-0.14,-2.6670868513656014,0.98,-1.02,0.7549019607843138
17,Friday,Q1,41,18,23,43.90243902439025,-5.82,-0.14195121951219514,-2.6988411165195205,0.98,-1.02,0.751918158567775
8,Wednesday,Q2,80,35,45,43.75,-11.600000000000001,-0.14500000000000002,-2.7746148023801984,0.98,-1.02,0.7472766884531586
16,Thursday,Q4,46,20,26,43.47826086956522,-6.920000000000001,-0.15043478260869567,-2.867135382398841,0.98,-1.02,0.7390648567119156
19,Thursday,Q1,53,23,30,43.39622641509434,-8.06,-0.15207547169811322,-2.903291683203348,0.98,-1.02,0.7366013071895426
12,Monday,Q3,53,23,30,43.39622641509434,-8.06,-0.15207547169811322,-2.903291683203348,0.98,-1.02,0.7366013071895426
7,Tuesday,Q3,83,36,47,43.373493975903614,-12.660000000000002,-0.15253012048192774,-2.922253200135317,0.98,-1.02,0.735919899874843
7,Tuesday,Q2,90,39,51,43.333333333333336,-13.8,-0.15333333333333335,-2.939353909916699,0.98,-1.02,0.7347174163783156
2,Thursday,Q2,58,25,33,43.103448275862064,-9.16,-0.15793103448275864,-3.0200099026182388,0.98,-1.02,0.7278669043374925
22,Sunday,Q3,58,25,33,43.103448275862064,-9.16,-0.15793103448275864,-3.0200099026182388,0.98,-1.02,0.7278669043374925
8,Sunday,Q3,63,27,36,42.857142857142854,-10.260000000000002,-0.1628571428571429,-3.1185753004796775,0.98,-1.02,0.7205882352941174
20,Sunday,Q1,42,18,24,42.857142857142854,-6.840000000000001,-0.16285714285714287,-3.1059749447062277,0.98,-1.02,0.7205882352941176
19,Monday,Q3,56,24,32,42.857142857142854,-9.120000000000001,-0.16285714285714287,-3.115429989240192,0.98,-1.02,0.7205882352941176
6,Monday,Q3,68,29,39,42.64705882352941,-11.360000000000001,-0.1670588235294118,-3.2029223536442912,0.98,-1.02,0.7144293614881847
5,Tuesday,Q2,61,26,35,42.62295081967213,-10.22,-0.1675409836065574,-3.209647539311415,0.98,-1.02,0.7137254901960782
22,Saturday,Q3,54,23,31,42.592592592592595,-9.080000000000002,-0.16814814814814819,-3.218092884280056,0.98,-1.02,0.7128399746995574
5,Monday,Q1,54,23,31,42.592592592592595,-9.080000000000002,-0.16814814814814819,-3.2180928842800567,0.98,-1.02,0.7128399746995574
12,Thursday,Q2,80,34,46,42.5,-13.600000000000001,-0.17,-3.2644161872344437,0.98,-1.02,0.7101449275362315
16,Tuesday,Q2,40,17,23,42.5,-6.800000000000001,-0.17,-3.2436895256991582,0.98,-1.02,0.7101449275362319
22,Tuesday,Q4,57,24,33,42.10526315789473,-10.14,-0.17789473684210527,-3.4115236508655014,0.98,-1.02,0.6987522281639927
11,Friday,Q2,67,28,39,41.7910447761194,-12.340000000000002,-0.18417910447761196,-3.5404204733471683,0.98,-1.02,0.6897938662644542
8,Monday,Q1,67,28,39,41.7910447761194,-12.340000000000002,-0.18417910447761196,-3.5404204733471687,0.98,-1.02,0.6897938662644542
5,Wednesday,Q3,72,30,42,41.66666666666667,-13.440000000000001,-0.18666666666666668,-3.5916446248356904,0.98,-1.02,0.6862745098039216
15,Friday,Q1,75,31,44,41.333333333333336,-14.500000000000002,-0.19333333333333336,-3.7253105455520847,0.98,-1.02,0.676916221033868
19,Wednesday,Q2,63,26,37,41.269841269841265,-12.260000000000002,-0.19460317460317464,-3.7458030656376766,0.98,-1.02,0.6751457339692631
10,Monday,Q1,68,28,40,41.17647058823529,-13.360000000000001,-0.19647058823529415,-3.7852696999924165,0.98,-1.02,0.6725490196078432
1,Tuesday,Q3,73,30,43,41.0958904109589,-14.46,-0.19808219178082193,-3.819396031640556,0.98,-1.02,0.6703146374829001
20,Friday,Q2,56,23,33,41.07142857142857,-11.120000000000001,-0.1985714285714286,-3.821093520653712,0.98,-1.02,0.6696375519904931
7,Friday,Q1,78,32,46,41.02564102564102,-15.560000000000002,-0.1994871794871795,-3.849197414951562,0.98,-1.02,0.6683716965046886
18,Sunday,Q4,39,16,23,41.02564102564102,-7.780000000000001,-0.1994871794871795,-3.824120943355367,0.98,-1.02,0.6683716965046889
6,Wednesday,Q3,76,31,45,40.78947368421053,-15.520000000000001,-0.20421052631578948,-3.9431644091315787,0.98,-1.02,0.6618736383442264
19,Wednesday,Q3,52,21,31,40.38461538461539,-11.040000000000001,-0.21230769230769234,-4.093345772978022,0.98,-1.02,0.6508538899430741
7,Wednesday,Q3,77,31,46,40.25974025974026,-16.540000000000003,-0.21480519480519483,-4.156747196762309,0.98,-1.02,0.6474850809889171
15,Wednesday,Q2,60,24,36,40.0,-13.200000000000001,-0.22000000000000003,-4.253866705063106,0.98,-1.02,0.6405228758169932
1,Thursday,Q3,70,28,42,40.0,-15.400000000000002,-0.22000000000000003,-4.259013551113853,0.98,-1.02,0.6405228758169934
17,Sunday,Q4,35,14,21,40.0,-7.700000000000001,-0.22000000000000003,-4.228038496017926,0.98,-1.02,0.6405228758169936
2,Sunday,Q3,55,22,33,40.0,-12.100000000000001,-0.22000000000000003,-4.250588194591426,0.98,-1.02,0.6405228758169934
11,Friday,Q1,63,25,38,39.682539682539684,-14.260000000000002,-0.22634920634920638,-4.3842946085662895,0.98,-1.02,0.6320949432404538
14,Friday,Q1,66,26,40,39.39393939393939,-15.32,-0.23212121212121212,-4.503428197529415,0.98,-1.02,0.6245098039215686
21,Sunday,Q3,66,26,40,39.39393939393939,-15.32,-0.23212121212121212,-4.503428197529415,0.98,-1.02,0.6245098039215686
10,Friday,Q3,61,24,37,39.34426229508197,-14.22,-0.23311475409836066,-4.520851667619752,0.98,-1.02,0.6232114467408583
22,Wednesday,Q4,54,21,33,38.88888888888889,-13.080000000000002,-0.24222222222222226,-4.702173159235251,0.98,-1.02,0.6114081996434938
14,Monday,Q3,60,23,37,38.333333333333336,-15.200000000000001,-0.25333333333333335,-4.935664432686621,0.98,-1.02,0.5972443031266559
17,Tuesday,Q4,42,16,26,38.095238095238095,-10.84,-0.2580952380952381,-5.0161017405197645,0.98,-1.02,0.5912518853695324
7,Thursday,Q1,69,26,43,37.68115942028986,-18.380000000000003,-0.26637681159420296,-5.212798682022682,0.98,-1.02,0.58093935248518
18,Wednesday,Q3,54,20,34,37.03703703703704,-15.080000000000002,-0.2792592592592593,-5.47273446227326,0.98,-1.02,0.5651672433679353
17,Thursday,Q2,52,18,34,34.61538461538461,-17.04,-0.32769230769230767,-6.516189896652088,0.98,-1.02,0.5086505190311418
17,Monday,Q3,44,15,29,34.090909090909086,-14.88,-0.3381818181818182,-6.737249468998718,0.98,-1.02,0.49695740365111574
15,Monday,Q2,46,15,31,32.608695652173914,-16.92,-0.3678260869565218,-7.41340386072714,0.98,-1.02,0.4648956356736244
